federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_monitor,DriverMonitor,output_tick,20500000000,20500.0,20500000000,0,9.774664000000485,0,20509.774664,20509.965384,0.1907199999986915
d_monitor,DriverMonitor,output_tick,20600000000,20600.0,20600000000,0,7.851782000001549,0,20607.851782,20608.033428,0.18164599999727216
d_monitor,DriverMonitor,output_tick,20700000000,20700.0,20700000000,0,7.088181999999506,0,20707.088182,20707.370549,0.28236699999979464
d_monitor,DriverMonitor,output_tick,20800000000,20800.0,20800000000,0,4.457900000001246,0,20804.4579,20804.683879,0.22597899999891524
d_monitor,DriverMonitor,sensor_arrival,20900000000,20900.0,20900000000,0,60.86961599999995,0,20960.869616,20961.011948,0.1423319999994419
d_monitor,DriverMonitor,output_tick,20900000000,20900.0,20900000000,0,61.16833499999848,0,20961.168335,20961.222797,0.05446200000005774
d_monitor,DriverMonitor,output_tick,21000000000,21000.0,21000000000,0,6.010238999999274,0,21006.010239,21006.243032,0.23279299999921932
d_monitor,DriverMonitor,output_tick,21100000000,21100.0,21100000000,0,5.212620999998762,0,21105.212621,21105.502451,0.2898300000015297
d_monitor,DriverMonitor,output_tick,21200000000,21200.0,21200000000,0,5.578692999999475,0,21205.578693,21205.86569,0.2869969999992463
d_monitor,DriverMonitor,output_tick,21300000000,21300.0,21300000000,0,5.65267600000152,0,21305.652676,21305.855007,0.20233099999677506
d_monitor,DriverMonitor,sensor_arrival,21400000000,21400.0,21400000000,0,62.00457800000004,0,21462.004578,21462.147984,0.14340599999923143
d_monitor,DriverMonitor,output_tick,21400000000,21400.0,21400000000,0,62.23392700000113,0,21462.233927,21462.354685,0.12075799999729497
d_monitor,DriverMonitor,output_tick,21500000000,21500.0,21500000000,0,5.593570000000909,0,21505.59357,21505.856901,0.26333099999828846
d_monitor,DriverMonitor,output_tick,21600000000,21600.0,21600000000,0,5.194484999999986,0,21605.194485,21605.488,0.2935150000012072
d_monitor,DriverMonitor,output_tick,21700000000,21700.0,21700000000,0,5.9048860000002605,0,21705.904886,21706.155143,0.2502569999996922
d_monitor,DriverMonitor,output_tick,21800000000,21800.0,21800000000,0,5.769556999999622,0,21805.769557,21806.02461,0.25505300000077114
d_monitor,DriverMonitor,sensor_arrival,21900000000,21900.0,21900000000,0,64.39350700000068,0,21964.393507,21964.538116,0.14460899999903631
d_monitor,DriverMonitor,output_tick,21900000000,21900.0,21900000000,0,64.70241000000169,0,21964.70241,21964.761706,0.05929599999944912
d_monitor,DriverMonitor,output_tick,22000000000,22000.0,22000000000,0,5.4850100000003295,0,22005.48501,22005.718322,0.2333120000002964
d_monitor,DriverMonitor,output_tick,22100000000,22100.0,22100000000,0,4.960907000000589,0,22104.960907,22105.190367,0.22945999999865307
d_monitor,DriverMonitor,output_tick,22200000000,22200.0,22200000000,0,5.634549999998853,0,22205.63455,22205.888621,0.2540709999993851
d_monitor,DriverMonitor,output_tick,22300000000,22300.0,22300000000,0,5.20553899999868,0,22305.205539,22305.487276,0.28173700000115787
d_monitor,DriverMonitor,sensor_arrival,22400000000,22400.0,22400000000,0,66.13134999999966,0,22466.13135,22466.416495,0.28514500000164844
d_monitor,DriverMonitor,output_tick,22400000000,22400.0,22400000000,0,66.5387899999987,0,22466.53879,22466.631604,0.09281399999963469
d_monitor,DriverMonitor,output_tick,22500000000,22500.0,22500000000,0,5.576834999999846,0,22505.576835,22505.827018,0.2501830000001064
d_monitor,DriverMonitor,output_tick,22600000000,22600.0,22600000000,0,5.525505000001431,0,22605.525505,22605.760299,0.2347939999999653
d_monitor,DriverMonitor,output_tick,22700000000,22700.0,22700000000,0,11.162571000000753,0,22711.162571,22711.367514,0.20494300000063959
d_monitor,DriverMonitor,output_tick,22800000000,22800.0,22800000000,0,5.149255000000267,0,22805.149255,22805.408474,0.2592189999995753
d_monitor,DriverMonitor,sensor_arrival,22900000000,22900.0,22900000000,0,56.64543599999888,0,22956.645436,22956.78086,0.13542400000005728
d_monitor,DriverMonitor,output_tick,22900000000,22900.0,22900000000,0,56.930710000000545,0,22956.93071,22956.987802,0.05709199999910197
d_monitor,DriverMonitor,output_tick,23000000000,23000.0,23000000000,0,5.662512999999308,0,23005.662513,23005.90014,0.23762700000224868
d_monitor,DriverMonitor,output_tick,23100000000,23100.0,23100000000,0,8.798997000001691,0,23108.798997,23109.078124,0.2791269999979704
d_monitor,DriverMonitor,output_tick,23200000000,23200.0,23200000000,0,4.484457999998995,0,23204.484458,23204.78125,0.29679200000100536
d_monitor,DriverMonitor,output_tick,23300000000,23300.0,23300000000,0,4.568403000001126,0,23304.568403,23304.768327,0.19992400000046473
d_monitor,DriverMonitor,sensor_arrival,23400000000,23400.0,23400000000,0,64.99523899999986,0,23464.995239,23465.146441,0.15120200000092154
d_monitor,DriverMonitor,output_tick,23400000000,23400.0,23400000000,0,65.33484600000156,0,23465.334846,23465.410957,0.07611099999849102
